"Data Source","Transaction ID","Match ID","Status","Account ID","Alert ID","Alert Name","Alert Status","Created Date","Edited","Extract Status","Import Job ID","Journal Export Job ID","Match Process Name","Matched","Matched By","Matched On","Rule Name","Rule Type","Support ID","Support Type","Supported By","Supported On","Adjusted","Adjustment Type","Adjusted By","Adjusted On","Adjustment To","Location","Date","Amount","Reference","Memo1","Memo2","Bank Branch","Bank Main Branch","POS Memo","Pickup Date","Pickup Day","POS Memo2","Accounting Date","Adjustment Debit Account","LedgerID","Currency Code","Monthly Fee","Fee Amount","Approved By","Error Date","Adjustment Credit Account","Fee Type","Name","Category","ID","Description","Entity","Journal Source"
"GL","1269","9236","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-08-25","1455.3","","","","","","NE-5:50007","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1409","9236","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-08-25","1455.3","","","","","","NE-5:50007","2017-08-29","Tue","50007-08/25/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1270","9237","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-08-28","216.56","","","","","","NE-5:50007","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1410","9237","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-08-28","216.56","","","","","","NE-5:50007","2017-08-29","Tue","50007-08/28/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1272","9238","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-08-30","866.25","","","","","","NE-5:50007","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1413","9238","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-08-30","866.25","","","","","","NE-5:50007","2017-08-31","Thu","50007-08/30/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1274","9239","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-09-01","1732.5","","","","","","NE-5:50007","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1416","9239","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","50007","2017-09-01","1732.5","","","","","","NE-5:50007","2017-09-05","Tue","50007-09/01/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1275","9240","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-07-31","122.5","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1417","9240","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-07-31","122.5","","","","","","S-6:60001","2017-08-01","Tue","60001-07/31/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1277","9241","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-02","490","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1420","9241","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-02","490","","","","","","S-6:60001","2017-08-03","Thu","60001-08/02/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1279","9242","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-04","980","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1423","9242","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-04","980","","","","","","S-6:60001","2017-08-08","Tue","60001-08/04/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1280","9243","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-07","104.13","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1424","9243","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-07","104.13","","","","","","S-6:60001","2017-08-08","Tue","60001-08/07/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1282","9244","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-09","416.5","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1427","9244","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-09","416.5","","","","","","S-6:60001","2017-08-10","Thu","60001-08/09/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1285","9245","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-14","98","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1431","9245","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-14","98","","","","","","S-6:60001","2017-08-15","Tue","60001-08/14/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1287","9246","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-16","392","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1434","9246","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-16","392","","","","","","S-6:60001","2017-08-17","Thu","60001-08/16/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1289","9247","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-18","784","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1437","9247","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-18","784","","","","","","S-6:60001","2017-08-22","Tue","60001-08/18/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1290","9248","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-21","128.63","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1438","9248","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-21","128.63","","","","","","S-6:60001","2017-08-22","Tue","60001-08/21/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1292","9249","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-23","514.5","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1441","9249","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-23","514.5","","","","","","S-6:60001","2017-08-24","Thu","60001-08/23/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1294","9250","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-25","1029","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1444","9250","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-25","1029","","","","","","S-6:60001","2017-08-29","Tue","60001-08/25/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1295","9251","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-28","153.13","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1445","9251","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-28","153.13","","","","","","S-6:60001","2017-08-29","Tue","60001-08/28/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1297","9252","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-30","612.5","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1448","9252","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-08-30","612.5","","","","","","S-6:60001","2017-08-31","Thu","60001-08/30/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1299","9253","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-09-01","1225","","","","","","S-6:60001","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1451","9253","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60001","2017-09-01","1225","","","","","","S-6:60001","2017-09-05","Tue","60001-09/01/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1300","9254","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-07-31","131.25","","","","","","S-6:60013","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1452","9254","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-07-31","131.25","","","","","","S-6:60013","2017-08-01","Tue","60013-07/31/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1302","9255","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-02","525","","","","","","S-6:60013","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1455","9255","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-02","525","","","","","","S-6:60013","2017-08-03","Thu","60013-08/02/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1304","9256","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-04","1050","","","","","","S-6:60013","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1458","9256","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-04","1050","","","","","","S-6:60013","2017-08-08","Tue","60013-08/04/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1305","9257","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-07","111.56","","","","","","S-6:60013","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1459","9257","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-07","111.56","","","","","","S-6:60013","2017-08-08","Tue","60013-08/07/2017-Tue","","","","","","","","","","","","","","","",""
"GL","1307","9258","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-09","446.25","","","","","","S-6:60013","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1462","9258","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-09","446.25","","","","","","S-6:60013","2017-08-10","Thu","60013-08/09/2017-Thu","","","","","","","","","","","","","","","",""
"GL","1309","9259","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-11","892.5","","","","","","S-6:60013","","","","","","","","","","","","","","","","","","",""
"Pronto Sub","1465","9259","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","GL to POS","Yes","TM_SYSTEM","2023-10-31T18:32:21","1-1 Exact Amt Loc Date","1 To 1","","","","","No","","","","","60013","2017-08-11","892.5","","","","","","S-6:60013","2017-08-15","Tue","60013-08/11/2017-Tue","","","","","","","","","","","","","","","",""
